	14LRNDecember201616S	14LRNDecember201716S	14LRNJune201716S	14LRNMarch201716S	14LRNMarch201816S	14LRNSeptember201716S	14RRXAugust201616S	14RRXDecember201616S	14RRXDecember201716S	14RRXJune201716S	14RRXMarch201716S	14RRXMarch201816S	14RRXSeptember201716S	18LXNAugust201616S	18LXNDecember201616S	18LXNDecember201716S	18LXNJune201716S	18LXNMarch201716S	18LXNMarch201816S	18LXNSeptember201716S	18RXXAugust201616S	18RXXDecember201716S	18RXXJune201716S	18RXXMarch201716S	18RXXMarch201816S	18RXXSeptember201716S	20LRXAugust201616S	20LRXDecember201616S	20LRXDecember201716S	20LRXJune201716S	20LRXMarch201716S	20LRXMarch201816S	20LRXSeptember201716S	20RRNDecember201616S	20RRNDecember201716S	20RRNJune201716S	20RRNMarch201716S	20RRNMarch201816S	20RRNSeptember201716S	22LXXAugust201616S	22LXXDecember201616S	22LXXDecember201716S	22LXXJune201716S	22LXXMarch201716S	22LXXMarch201816S	22LXXSeptember201716S	22RXNAugust201616S	22RXNDecember201616S	22RXNDecember201716S	22RXNJune201716S	22RXNMarch201716S	22RXNMarch201816S	22RXNSeptember201716S	25LRXAugust201616S	25LRXDecember201616S	25LRXDecember201716S	25LRXJune201716S	25LRXMarch201716S	25LRXMarch201816S	25LRXSeptember201716S	25RRNAugust201616S	25RRNDecember201616S	25RRNDecember201716S	25RRNJune201716S	25RRNMarch201716S	25RRNMarch201816S	25RRNSeptember201716S	27LXNAugust201616S	27LXNDecember201616S	27LXNDecember201716S	27LXNJune201716S	27LXNMarch201716S	27LXNMarch201816S	27LXNSeptember201716S	27RXXAugust201616S	27RXXDecember201616S	27RXXDecember201716S	27RXXJune201716S	27RXXMarch201716S	27RXXMarch201816S	27RXXSeptember201716S	32LXNAugust201616S	32LXNDecember201616S	32LXNDecember201716S	32LXNMarch201716S	32LXNMarch201816S	32LXNSeptember201716S	32RXXAugust201616S	32RXXDecember201616S	32RXXDecember201716S	32RXXJune201716S	32RXXMarch201716S	32RXXMarch201816S	32RXXSeptember201716S	35LRXAugust201616S	35LRXDecember201616S	35LRXDecember201716S	35LRXJune201716S	35LRXMarch201716S	35LRXMarch201816S	35LRXSeptember201716S	35RRNAugust201616S	35RRNDecember201616S	35RRNJune201716S	35RRNMarch201716S	35RRNMarch201816S	35RRNSeptember201716S	45LRXAugust201616S	45LRXDecember201616S	45LRXDecember201716S	45LRXJune201716S	45LRXMarch201716S	45LRXMarch201816S	45LRXSeptember201716S	45RRNAugust201616S	45RRNDecember201616S	45RRNDecember201716S	45RRNJune201716S	45RRNMarch201716S	45RRNMarch201816S	45RRNSeptember201716S	46LXNAugust201616S	46LXNDecember201616S	46LXNDecember201716S	46LXNJune201716S	46LXNMarch201716S	46LXNMarch201816S	46RXXAugust201616S	46RXXDecember201616S	46RXXDecember201716S	46RXXJune201716S	46RXXMarch201716S	46RXXMarch201816S	46RXXSeptember201716S	47LRNAugust201616S	47LRNDecember201616S	47LRNDecember201716S	47LRNJune201716S	47LRNMarch201716S	47LRNMarch201816S	47LRNSeptember201716S	47RRXAugust201616S	47RRXDecember201616S	47RRXDecember201716S	47RRXJune201716S	47RRXMarch201716S	47RRXMarch201816S	47RRXSeptember201716S	48LXXAugust201616S	48LXXDecember201616S	48LXXDecember201716S	48LXXJune201716S	48LXXMarch201716S	48LXXMarch201816S	48LXXSeptember201716S	48RXNAugust201616S	48RXNDecember201616S	48RXNDecember201716S	48RXNJune201716S	48RXNMarch201716S	48RXNMarch201816S	48RXNSeptember201716S	4LXXAugust201616S	4LXXDecember201616S	4LXXDecember201716S	4LXXJune201716S	4LXXMarch201716S	4LXXMarch201816S	4RXNAugust201616S	4RXNDecember201616S	4RXNDecember201716S	4RXNJune201716S	4RXNMarch201716S	4RXNMarch201816S	4RXNSeptember201716S	5LRNDecember201616S	5LRNDecember201716S	5LRNJune201716S	5LRNMarch201716S	5LRNMarch201816S	5LRNSeptember201716S	5RRXAugust201616S	5RRXDecember201616S	5RRXJune201716S	5RRXMarch201716S	5RRXMarch201816S	5RRXSeptember201716S	7LRXDecember201616S	7LRXDecember201716S	7LRXMarch201716S	7LRXMarch201816S	7LRXSeptember201716S	7RRNDecember201616S	7RRNDecember201716S	7RRNJune201716S	7RRNMarch201716S	7RRNMarch201816S	7RRNSeptember201716S	8LXXAugust201616S	8LXXDecember201616S	8LXXDecember201716S	8LXXMarch201716S	8LXXMarch201816S	8LXXSeptember201716S	8RXNAugust201616S	8RXNDecember201616S	8RXNDecember201716S	8RXNJune201716S	8RXNMarch201716S	8RXNMarch201816S	8RXNSeptember201716S
3d60b01b94f2db22b6428a687b4b22a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a65316ec63551de7564a3021a4ed2f29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	206	0	161	0	0	254	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	73	0	0	0	88	0	0	54	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	195	0	0	0	0	0	0	176	0	0	133	114	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc1b33458fbdb1bab96f1ee8d73dad38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d330c908cf1d56edf4aeec9ce01190ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998192d0f49e94409e777bdd65d1f7c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0
ade8389a02faf5c0ae962c6c29d4f128	0	0	0	81	167	0	337	385	520	0	32	168	0	231	104	0	0	0	85	92	94	65	0	0	39	46	61	405	606	0	25	121	113	215	0	0	167	214	0	0	133	0	0	0	0	0	108	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	36	0	199	378	0	84	167	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	321	267	0	22	85	56	44	70	0	0	66	64	76	78	0	0	202	0	153	151	50	256	39	58	0	0	50	494	0	0	0	0	0	0	0	45	211	0	0	0	101	0
a3263215f011b964d303d188a6363371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6141e8b2e197e434abc3486903b1f495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3fb1f7d26f1654e92bbeae43b3e7679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e23e2088980b48d307fb217736a1dcf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a765296634ae1acb4241e01d11fce6f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	99	73	0	0	143	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	107	0	0	0	0	0	0	61	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	258	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0
7ba157540e3f388a25f2fcc7160e2401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcf611ec3cd55afbf5c36725691dc635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95df8be8784b2f4e6a64eacbe7c00d27	0	0	0	0	80	0	417	229	0	0	0	0	0	272	0	0	0	0	98	51	183	0	0	105	0	0	0	0	0	0	65	0	123	0	0	0	167	102	0	0	275	0	0	161	0	0	127	0	0	264	0	188	0	109	0	0	0	0	77	0	0	78	0	0	0	113	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	146	0	123	0	0	0	0	0	0	0	0	244	0	150	0	0	248	0	0	128	0	0	0	0	0	0	0	162	0	0	0	63	0	362	0	0	240	0	0	0	0	100	42	0	0	81	0	162	0	156	0	172	92	0	134	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	129	0	189	0	0	0	148	0	0	0	0	0	0	67	0	81	0	0	0	0	161	0	0	106	56	97	0	0	0	0	0	232	240	0	237	0	0	0	133	0	0	37	0	0
11ba15c5e5f82ad117ff32684de84ccd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c76b6f88aaa32137324ec4c027b6a03c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
765f574eeb68cf241c88ece2809cece3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e680cd3e3c8d87ebff5c029547a402e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	252	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbe29fe7490325afd7bf55c4219d6583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e54f3924474f1a89a6b227aabedfac19	278	0	0	0	330	93	568	530	0	169	101	259	194	326	270	192	301	0	0	0	170	0	140	191	105	137	0	677	617	184	371	0	173	687	0	0	270	424	0	0	0	0	0	342	116	0	140	214	209	269	0	335	311	0	0	0	0	0	0	0	0	0	102	0	0	0	0	480	156	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	391	0	0	422	0	0	0	0	0	368	0	200	251	222	0	487	680	0	0	222	0	258	162	0	198	340	1018	0	0	0	131	513	188	299	0	315	0	0	671	252	288	228	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	131	331	0	0	85	112	108	235	0	193	0	199	0	237	187	0	283	1233	219	0	246	94	197	598	118	497	0	239	295	0	344	0	0	0	367	0	616	370	0	216	139	0	1289	276	0	0	0	188	234
e592a990683b4a5c6e2a64fe1d80d86d	0	0	0	0	0	0	65	146	0	0	0	0	0	0	267	0	131	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	123	0	0	0	0	269	0	213	0	165	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	160	112	0	0	0	0	0	0	0	0	0	0	474	0	0	75	0	114	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0
eb67baf2e88809c2c866cbaeb1fc2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eece54b7755be14d9bb64bad103bb2b5	0	0	0	0	0	0	0	88	123	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	89	260	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	81	0	0	0	0	0	36	68	0	0	0	0	90	0	0	0	0	17	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c25a729292da332b62efb604fd42ca1a	0	0	0	337	169	0	0	0	352	413	0	0	0	406	0	0	204	0	0	193	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	262	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	385	0	0	0	0	0	0	0	287	0	0	0	249	0	242	306	0	0	0	0	0	0	0	0	0	0	0	0	0	314	241	0	0	0	0	0	128	0	0	332
f15f48f9a3d14df126ae3c10b7aed079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
055b1ea24dc56e48564456fe2d338492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
